114139|3|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 874-882, doi:10.1099/ijs.0.030601-0
372286|7|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 874-882, doi:10.1099/ijs.0.030601-0
114166|3|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 874-882, doi:10.1099/ijs.0.030601-0
405044|3|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 874-882, doi:10.1099/ijs.0.030601-0
372330|5|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 874-882, doi:10.1099/ijs.0.030601-0
4405080|3|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 299-306, doi:10.1099/ijs.0.029207-0
323225|8|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 299-306, doi:10.1099/ijs.0.029207-0
352457|4|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 299-306, doi:10.1099/ijs.0.029207-0
375986|3|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 299-306, doi:10.1099/ijs.0.029207-0
156125|1|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 376-383, doi:10.1099/ijs.0.031393-0
157152|1|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 710-715, doi:10.1099/ijs.0.023937-0
155366|2|International Journal of Systematic and Evolutionary Microbiology, 2012, 63, 31-40, doi:10.1099/ijs.0.030627-0
414152|5|International Journal of Systematic and Evolutionary Microbiology, 2012, 63, 1723-1727, doi:10.1099/ijs.0.045146-0
159767|1|International Journal of Systematic and Evolutionary Microbiology, 2012, 63, 339-344, doi:10.1099/ijs.0.039107-0
3966104|3|International Journal of Systematic and Evolutionary Microbiology, 2014, 64, 3146-3152, doi:10.1099/ijs.0.062737-0
3965981|3|International Journal of Systematic and Evolutionary Microbiology, 2014, 64, 3146-3152, doi:10.1099/ijs.0.062737-0
4724771|1|International Journal of Systematic and Evolutionary Microbiology, 2016, 66, 1792-1798, doi:10.1099/ijsem.0.000939
